,screen_name,statuses_count
2756,chase94584356,3279.0
2759,MrsMiller_MMJH,223.0
2760,castigerpastor,8906.0
2763,krillinss3,15767.0
2772,howiejim,2089.0
2773,BSchuermanWX,51130.0
2777,jackie_cova6,2794.0
2779,j_nagrodski120,680.0
2785,autumnhankinss,4103.0
2788,Brebabysmith69,4844.0
2794,myalavoie,16328.0
2797,sweetsummerbean,2978.0
2801,kaylie_weideman,3090.0
2808,Ed_Lukasik_Jr,9252.0
2810,sophie__spence,17628.0
2811,_TheoHuxtable,211312.0
2812,quintinjvcob,30864.0
2820,llabone64,2497.0
2821,tmj_IL_secure,498.0
2822,AndyPHoffman,23334.0
2826,EolaTennis,3408.0
2829,TOW_Se7en,37014.0
2830,eyrika10,9337.0
2834,_KSherry,49301.0
2836,CCoastDiscGolf,2285.0
2840,ChiBDM,126852.0
2842,AndreaDguezd,5551.0
2843,RenjovRome,48013.0
2844,funkmasterMel,37024.0
2851,buchholz_jaylan,2212.0
2854,EYEAMNOTU,1233.0
2856,NASCAR48fan_wx,6312.0
2857,mdstratts,92756.0
2867,murray_patr,911.0
2889,RodHatesMe,24.0
2890,Ryderjobs,2057.0
2897,BeasleyKari,17968.0
2902,jacob_barnard10,2539.0
2906,EvanMoreLeafLet,46647.0
2908,saucier007,4771.0
2911,Mayggra,5766.0
2917,sammmyk99,1844.0
2924,IamTonyGarcia,40462.0
2928,haleighmarix,7893.0
2931,Lucas_Haug,7961.0
2934,nchsboysgolf,886.0
2942,_GMS70_,3402.0
2944,kate_pate98,6396.0
2948,JordanBlackman_,48110.0
2950,JoshBurzynski,7084.0
2955,ZemanekDan01,278.0
2956,LJumperJulian,11653.0
2962,lydiacatherinec,4000.0
2966,lol_lamar,59507.0
2967,FrequencyBJJ,1455.0
2971,sighitssam,53920.0
2973,chlorinesipperr,175.0
2979,annnawagner,11247.0
2984,BooksandBelle,4943.0
2985,wallyd2,4548.0
2988,EIUSigmaPI,714.0
2989,megy82,1289.0
2991,Eraym_13,1211.0
2992,houndstooth4,45136.0
2996,NatRoesslein,4455.0
3001,mzjoyful71,14026.0
3005,UnicornBree,2175.0
3009,WWEChris90,40995.0
3010,rhabermanphoto,11709.0
3013,ferminaponce,10685.0
3016,Amw0t,16.0
3017,jkillasbabygirl,76848.0
3018,CMUFF10,5869.0
3023,BIGsplurger,18189.0
3025,needyava,1001.0
3035,Kelly_C_Kowal,89.0
3036,geminikinggg,561.0
3039,MxMillon,167.0
3048,gma_grins,75.0
3051,Pandas_obesos,1857.0
3052,Chase_mackey5,31.0
3056,damnhandful,238.0
3059,kkirbs17,2258.0
3063,DFarms001,5535.0
3065,CSecymore,1493.0
3066,AltoVineyards,1696.0
3068,PaytonPropst,264.0
3070,LaurenSchrahhhd,45.0
3074,barryredhawk,2653.0
3076,BenFuehne,607.0
3077,elenaaaaaaa88,9956.0
3081,GSU_XC,1243.0
3096,DrMikeMerritt,2087.0
3099,noahk_19,17385.0
3104,sparklerseavey,22642.0
3105,koobxwm,6554.0
3108,kaseyqcarlson,5550.0
3113,jacobsamy15,15091.0
3116,93rogue,82147.0
3117,DelaneySmith99,28881.0
3118,DaleshaR1424,29298.0
3123,lisadianne11,451.0
3125,kimknoche1,1696.0
3129,LeRoy_King2004,1468.0
3131,HoopLife_Danzy,49068.0
3141,TyBennett720,1557.0
3145,jhemingway85,27856.0
3146,queen_ratch,4759.0
3148,fmscommliaison,37.0
3156,sinajimenezz,15121.0
3160,skuczen24,12907.0
3164,AOetjen,95065.0
3166,deannabombchica,72864.0
3174,wraheem,19117.0
3182,Aye_Jay_Jed,47502.0
3183,gis_elle19,4062.0
3188,malcowrutz27,8558.0
3189,MrPaulyGardner,630.0
3192,caroldanielKMOX,13566.0
3194,CassidyPetitti2,11950.0
3196,NWStornado,27491.0
3199,BreannaRopelato,14038.0
3200,gin_girafffe,20429.0
3204,barlesb,18865.0
3205,AllysonBane1,24937.0
3210,crum808,206924.0
3220,SteveCHawkins,2698.0
3223,AnnaBrand18,232.0
3224,Blairtrucking,662.0
3227,joeSxF,5363.0
3229,NWSSevereTstorm,211152.0
3238,parkertaylorrr,55186.0
3247,CamiFleming,27470.0
3251,montanasamuels,1607.0
3252,IvooTha_G,5992.0
3253,pervamatt,19133.0
3254,koniecznyabby,864.0
3260,KyroLowkey,1572.0
3267,scottyfreeman3,2662.0
3273,DrDaveDunn,4356.0
3279,jackieRdryden,291.0
3293,WowShell,3842.0
3297,meagan_geihm,539.0
3302,pfwong23,1145.0
3306,CeezAndrus,19281.0
3331,BHSBUCletics,605.0
3333,haileee_ray,1185.0
3335,MattGladney,1767.0
3340,NateViland,9672.0
3343,AndyOmmen1,1731.0
3350,CtmMario,5486.0
3351,claudiaalbrech4,20179.0
3353,dsaucedo18,11310.0
3356,mattwynnmusic,367.0
3359,ryon_m1,16198.0
3360,FHFcoachMAC,8326.0
3361,Bryanhosler,1580.0
3365,spotternetwork,29174.0
3368,CrawdadsBeat,33059.0
3374,chadeaynealyssa,23009.0
3379,aeward01,413.0
3381,ALLTGN1,55.0
3384,whoismisterjim,17736.0
3386,cinemakottagai,3892.0
3389,idoljerome,10509.0
3393,JohnWOwens,105762.0
3395,Mas0nWi11s,3904.0
3397,MWRDGC,4743.0
3398,katcad71,430.0
3402,LowellLol,2688.0
3406,Jabowilson,26843.0
3412,Alexandria___M,17368.0
3415,Th5_Oracle,16141.0
3416,_mikayla24,2115.0
3419,CoachWherley,1993.0
3428,LJSearles,126009.0
3433,bmorgylove,19722.0
3437,TheFamous_Kee,61257.0
3439,LaurieLynne12,324.0
3440,yacljn,1148.0
3444,Chineme__,44502.0
3454,Jnarssty,7855.0
3456,andreyaestrella,272.0
3457,Jay_irving_,7821.0
3458,cucarac87269078,492.0
3465,MehulShahDO,6972.0
3466,ashleysuzanne07,13577.0
3467,nicoleeflowers,5502.0
3468,emileecclarke,4266.0
3469,SteveCa43726294,63.0
3471,ptkachuk_10,655.0
3475,brianschumann75,2124.0
3476,adambencloutier,1666.0
3480,rg_xxvii,263.0
3481,heymrholman,9457.0
3482,FraRia94,1177.0
3483,chiller_ike,4869.0
3485,BillCatching,202.0
3486,BillyHarl,3076.0
3495,the_stoic_beast,2014.0
3498,mrclissberg,90057.0
3509,lawgrrrl,7296.0
3510,TheonHill,1915.0
3511,nettie_rose001,5497.0
3512,C_Carp5,47972.0
3515,xokittymonroe,8648.0
3517,ElmoresWorld,12683.0
3521,veeveeedith,5423.0
3529,p_kinsella99,4227.0
3536,TylerShoemaker,21721.0
3548,luiguirodroguez,2389.0
3549,BobVanTieghem,2778.0
3551,Bbabcock22Bruce,4525.0
3555,carhode,43255.0
3557,bobthebuilderup,310.0
3558,MissLynn23,212.0
3562,Brpkelly,48901.0
3563,kpfef55,1441.0
3566,eddiep9,205.0
3568,Syc_Speedway,456.0
3570,jcampfarms,2536.0
3572,karinsoil,17575.0
3573,Kbud1950,846.0
3574,tay__renee13,713.0
3575,ScotSoups,9536.0
3576,MoHara64,10428.0
3577,KJanton,706.0
3578,liz__chris,12483.0
3583,keagster1,6180.0
3589,shootersgonesh1,4.0
3590,nicoHOncho,2510.0
3591,AustinSchaeg,13030.0
3592,chitowneffects,2401.0
3595,trashpanda1982,98.0
3597,coreyjames89,219.0
3599,CillaDowell,2457.0
3600,amazinbabymama3,4985.0
3601,ACountryBitch,5578.0
3606,nick45736022,144.0
3610,DouglasRahm,1600.0
3621,ddishong06,287.0
3625,AustinBailey18,5975.0
3626,KD_YKG0,66113.0
3628,cam_marincic,4194.0
3631,ItzKingKay,19458.0
3633,enriquez_kc,5466.0
3637,jlinzy89,1317.0
3638,THDG8OR,1044.0
3641,rdeem66,4834.0
3645,nextlevelluke,2773.0
3646,bishopgvd,10001.0
3649,ZacharyHart3,5050.0
3651,RobbieQT,27638.0
3652,adrianhc09,7238.0
3656,BEasy119,8803.0
3657,Taylor_brouwer,1812.0
3659,Heribebe,737.0
3660,mattmutmed,2941.0
3667,Kaykelly41,6508.0
3668,jmattmiller,58323.0
3673,elliee_mitton,28223.0
3675,HankLHayes,10919.0
3676,ParaBry95,60391.0
3679,KonerkosBonerko,23239.0
3682,irene_baechu29,770.0
3683,taylorn1014,3491.0
3689,livv_86,768.0
3691,1KBeers,4410.0
3694,timmz15,6183.0
3695,ElizabethNiquel,396.0
3700,LayKay93,10126.0
3701,MooDDarkside,574.0
3704,AngieCruz14,29940.0
3707,pseudoirishlass,349.0
3708,ReddarooBeer,1173.0
3710,NoCoUltimate,1902.0
3714,franksskintags,33578.0
3717,romegirl28,1518.0
3720,JohannaRhymer,5588.0
3725,Yocelynnnnn,21573.0
3726,campkathy,3653.0
3731,Minniie_M,25376.0
3734,MartinzRay,37092.0
3738,kenzielantz123,2077.0
3740,its_kasie_dee,5186.0
3749,vickiemunton,2988.0
3753,Mark_In_Iowa,14690.0
3755,guiltygator88,14470.0
3756,angelroseback,943.0
3758,Halljon23,13190.0
3759,sgeezy99,4483.0
3768,betyclyde,2094.0
3770,Dawn_Paree,15599.0
3778,pemarkley,3514.0
3781,zummy87,547.0
3783,AlondraExilleni,14046.0
3786,CadyLowery,26185.0
3789,ssingtotheskyy,7455.0
3791,Jhbrownlee,11397.0
3794,Tejha_BadAss,5623.0
3796,eddy_ruiz99,18471.0
3797,coachbdixon,13812.0
3802,rachel__torres,1557.0
3806,krischmx124,6586.0
3812,misslizballer,119.0
3813,Kyle_Beachy,3625.0
3815,_alondraa01,4784.0
3816,TheLegendBooks,44154.0
3819,jimmypesola,1942.0
3822,RedhawksGSoccer,4199.0
3827,Wittikitty,4490.0
3829,itsfloricel,34482.0
3833,kthwalker969,353.0
3842,psycatlady,24935.0
3843,jrussell2407,7519.0
3845,mhkamp,15542.0
3847,jonathankoren,54146.0
3848,ZPbuysHouses,176.0
3856,jmillard3,183.0
3858,Rcamp1662,2541.0
3865,Grunt_4_life,2367.0
3870,vinron,8741.0
3877,hsealover,2127.0
3880,drewbear2012,776.0
3881,momo8881,6304.0
3884,CoachKunz59,12497.0
3890,Coreyprovow,1376.0
3891,laurie_rachelle,6480.0
3892,kayrea95,10135.0
3895,chelseaakrattli,732.0
3896,make__it__zain,1666.0
3906,nicholembriggs,1088.0
3910,ZLupstein15,1177.0
3911,aquarl3s,575.0
3913,dykademic,4992.0
3916,kimmorrala,32145.0
3919,CoachJMcCall,5017.0
3921,tracijb95,1285.0
3924,imnotaverage92,7628.0
3925,AbsLovesMuseums,6366.0
3928,amylynnsams_,4276.0
3929,SnowBlack__,66323.0
3937,JillMcD2275,1020.0
3942,sherrileann75,1408.0
3951,BradleyBaseball,5654.0
3954,xlcomedy,33555.0
3960,ashlyndemaris,1978.0
3964,amandasauvie,119.0
3965,StephenWolf309,6141.0
3966,sammynick,42800.0
3967,salhar_khan,5241.0
3968,Jackie__Steele,4948.0
3971,Felipe__Garcia,18818.0
3972,JorgeLucho_,31520.0
3979,ColeHitsThrees,8912.0
3981,Timmys3_1_6,4187.0
3997,Turner_Chris98,11474.0
3998,emmersonlisabae,2454.0
4000,KristinxxNicole,12339.0
4007,RyleeGoodwin,21322.0
4009,in_medias_resin,4971.0
4017,NickCarmean18,13548.0
4018,redlightning67,154.0
4020,melmeIx,9888.0
4024,jdwachter,8080.0
4029,missmueckenhoff,606.0
4037,patrickevansII,28046.0
4039,VivaEdy,1916.0
4048,MsSweeneyTeach,1521.0
4049,aplarsen,4089.0
4052,claire_allen01,835.0
4053,JenniferLeeds1,12860.0
4054,countessrose33,14176.0
4055,asliceofSoIL,1425.0
4060,TheBajMahal21,3185.0
4064,_carleyann_,8485.0
4066,mlbfan528,15421.0
4068,_zahj_,24217.0
4072,RicooBuckz,1802.0
4074,krisw1998,3953.0
4076,mokos1313,23001.0
4077,VictorB836,22404.0
4084,calliemeltonn,341.0
4086,SeelieQueenFey,10970.0
4088,its_kerrn_37,2564.0
4092,CC__34,6005.0
4096,PowersSami,19277.0
4097,spivey_jess,2036.0
4099,bennyisfat,9184.0
4100,KimberlyKroepel,305.0
4104,ReneeLeeGreco,33746.0
4110,bryyce_krispies,1623.0
4124,ericsandoval74,7022.0
4146,MrJohnKendall,4342.0
4161,lubertdas,4328.0
4164,zoiekwebb,1574.0
4165,ShannonLKW71,84.0
4166,elliekurtzz,1060.0
4170,silentdezzz,34658.0
4173,JulieBeth48,8746.0
4178,LondonOnaTrack_,771.0
4179,stockz34,7959.0
4180,court_annw,4137.0
4182,chief_huskie,7922.0
4185,MaxTweetFuckYou,23887.0
4187,itsmaryg6,11082.0
4194,KarinBloNo,1113.0
4195,AnastasiaCampe,1150.0
4197,errday27,20344.0
4198,isaiah_ballard,16676.0
4200,HuberJoshua,4986.0
4203,karisostrowski,3656.0
4204,jonsie8402,1069.0
4208,Graphic_Vortexx,10.0
4209,taegrenee,4903.0
4212,Taylluh,79392.0
4222,lexiegruber,8015.0
4226,MazharMahmood89,5825.0
4230,dgwales,1897.0
4234,Lexi_Olenek,61997.0
4239,KingdomUpholste,21188.0
4251,alexisjohnke19,1031.0
4252,SarffKarter,219.0
4261,realhouzewife,1172.0
4264,keithstarr78,16046.0
4268,Diamond_array,11631.0
4275,BigDanIrwin88,649.0
4276,adamdm,1772.0
4280,jpmelton75,1947.0
4281,fjacinto92,3834.0
4294,Guatamomo,781.0
4304,Maya__Ann24,7404.0
4305,jaydointhecut,5447.0
4306,DavidHiltonLA,1005.0
4307,Irams__,4265.0
4309,katherineanne10,6445.0
4311,timotheus78,3921.0
4335,danielleeeob,19270.0
4338,HayesGT,11898.0
4344,katydid76653298,881.0
4345,Henry_S23,34363.0
4354,GabbyMcDermott3,171.0
4370,AdamLRocksMe,44637.0
4373,carswell6,14555.0
4375,CaptFantastBeck,1272.0
4377,grodzzzz,2031.0
4378,Shatiyaaa_,27519.0
4382,MarkDParris1,28368.0
4387,codybshaw09,746.0
4399,Mike_McKinney,10026.0
4418,WakinUpWithWes,304.0
4420,emolyxo,46753.0
4424,titans_thomas,1606.0
4426,tayyylorx1,941.0
4436,whiteboy784,814.0
4443,Awow10,26669.0
4454,nalsulaili1,354.0
4459,murphy_penny,1657.0
4469,MyMEDFITNESS,5333.0
4471,christiallen_,14216.0
4474,MarioWright14,1760.0
4475,BEyes60,105974.0
4476,HughTonerIV,4212.0
4478,Prather22,1131.0
4481,ThatsMyQuue,62936.0
4487,jgrundler84,1874.0
4492,Marykatelynnn,2567.0
4493,xxikaneki,880.0
4504,Danaa_renee,3812.0
4505,ArianasBilqees,11578.0
4506,__kingcurtis__,3997.0
4507,kevxiing,19703.0
4509,tara_k01,801.0
4510,Aejing1,4.0
4515,mrfreshhbeatz,202.0
4544,baileygale99,2866.0
4569,LeekKendrix,12436.0
4572,JakeJohnson_244,24.0
4592,tmskevin21,9751.0
4600,JesseNFriedman,7544.0
4614,candidam91,27516.0
4628,cmccauley98,6789.0
4633,Dstewart325Dave,834.0
4638,ShandaStrawkas,9887.0
4646,xkentc,829.0
4660,cinemec,2378.0
4661,ADaws68,1794.0
4662,ToyinUmesiri,1536.0
4665,FisherKeegan,71.0
4670,nigeriandj,1968.0
4673,kare_kari,8615.0
4682,cindyanders10,25.0
4684,SydneyHowell28,10090.0
4685,__aarie_,109701.0
4686,ArchitectMEV,2385.0
4690,nattytomiller,11552.0
4697,Melissa14760548,4.0
4701,gaddis_richard,1795.0
4702,GrumpyCoffeeMug,4030.0
4711,LauraInAurora,2421.0
4719,DADO1302,233.0
4725,SenoraSkinner,2845.0
4727,GabeXayathone,19253.0
4735,pattykaye01,3700.0
4736,AdamGSager,67943.0
4737,macartwright,968.0
4738,StefanieRay23,1098.0
4740,traffixx,1334.0
4743,Dave_mckenzie,9256.0
4745,LorrieHanlon,983.0
4757,spector45,11282.0
4758,DesignFlip,4013.0
4770,WritingWoman7,11954.0
4774,ME_with_a_B,18167.0
4783,areising72,1856.0
4803,SmithAgConrad,18255.0
4804,kaylee_watsonka,2381.0
4816,IMS_CatntheHat,10827.0
4826,BurkesRodney,315.0
4829,cafstr1228,267.0
4833,enzy_1,3796.0
4846,Jdallas366Jeff,847.0
4851,KTsimcik,6557.0
4852,Lobby_Life,21629.0
4865,jwood481,6533.0
4870,munsonsmith,11929.0
4871,MshelbySHELBY,352.0
4876,free_man1225,1372.0
4878,AyeLilEric11,31204.0
4886,chadbaal,5186.0
4891,RDJ_truluv,392.0
4903,jim_gruman,16358.0
4906,maraaafry,4698.0
4910,blkbird63,76.0
4912,CindyDollman,896.0
4941,real_jonfreeman,6083.0
4944,DylanBraddy,15157.0
4946,stevemelton46,45569.0
4956,pcwithbsnyder,1307.0
4957,ridethewave1980,1243.0
4964,tmj_IL_gensci,227.0
4975,LisaDentRadio,3357.0
4977,cassscheina,94.0
4978,CoryACraig,632.0
4979,TachelBrown,2961.0
4980,ladyforwardulti,576.0
4987,alexstorm_1,3251.0
4989,lexikerry,13973.0
4991,tmj_stl_sales,581.0
5002,__DR14,191.0
5005,toppettdakota,6437.0
5013,spencer_schutz,739.0
5018,smetzler64,1515.0
5019,walter85395,7763.0
5021,RebeccaBochenek,4934.0
5030,dannijeps,4926.0
5036,drudge_jeremy,622.0
5039,mad_udderburn,2441.0
5040,JTrantina,2119.0
5047,TheAdamAntonio,23829.0
5049,StellarUltimate,525.0
5054,kiltman223,3220.0
5056,FML_Nation,62911.0
5062,atxhockeygirl,6328.0
5067,flocostner,3379.0
5074,CrawfordCase,1905.0
5083,jensonwalker,72.0
5087,Haileyannn_,2637.0
5089,ngoziogbonna_,8563.0
5100,lupitajacobo11,18.0
5107,_Drayerv2,7975.0
5109,MamaBennett_2,1494.0
5113,DoodyGiuliani1,65256.0
5115,cdolinski_,12096.0
5119,alexxxaandria,98.0
5130,LJLandeck,5986.0
5131,flexforthe815,7725.0
5134,CStouffe589,9965.0
5139,TRobertsTV,1576.0
5140,GmaWinker,247.0
5146,_jalenhosea2,13234.0
5154,__mollie_,2714.0
5161,haileyytrulock,13635.0
5170,cpitalu,6815.0
5176,TRIhunna,84137.0
5182,SamM_ISU,347.0
5189,FiguraJt,2369.0
5201,BrianVitoGG,14360.0
5221,KaraBiernatNews,6279.0
5224,Kara_WGEM,563.0
5233,clara_taake21,4018.0
5238,iwilledit,1429.0
5247,ToxicNinjaX_YT,992.0
5250,JennQBrendan,10198.0
5252,hannahhbrennan,3033.0
5259,bcontrerasdleon,6549.0
5266,brandonjlt,34419.0
5270,ChiBlackhawks22,5266.0
5271,kaylafee98,5419.0
5273,alextaytay_,20601.0
5275,dabaum77,14922.0
5276,nickigreen73,3843.0
5285,Chgowolves1,24148.0
5289,coachroxobrien,3619.0
5294,IllinoisPCA,293.0
5301,nerissaocon2,13.0
5302,kiaraquaranta,2550.0
5306,kins0313,1463.0
5314,WendyB50336369,12075.0
5315,Godar4President,11134.0
5322,Melissa_Celaya_,1207.0
5323,GuinnessStar,6448.0
5327,Bumjelly2,508.0
5328,samcnelis,14032.0
5329,russ7251,834.0
5332,oliviajeckell,2839.0
5335,AlexLuchsinger,8832.0
5339,proust_art,194.0
5345,news_wizards,741.0
5348,tmj_usa_art,508.0
5359,BetoGardele,852.0
5365,BichCallMeSire,775.0
5366,J_Can2_35,3846.0
5369,jennifertyl01,5532.0
5370,Coff36,2726.0
5371,sxvnviews,5181.0
5377,Crissbraxton_32,8929.0
5382,TylerHump_EMAW,3192.0
5383,AllenQuade1,4159.0
5385,Flamgoo,275.0
5392,BDPresto1982,1585.0
5393,karlfrankjr,23051.0
5402,THEtrickey14,2869.0
5406,JairLW,2455.0
5407,sydneycurts19,2860.0
5408,TungusGrump,3879.0
5410,ACoolThought,13109.0
5413,soberone14,15058.0
5417,vlitherland1,944.0
5425,CosmicCubicle,599.0
5438,kathyldaniels,8379.0
5440,AngelusBlue,991.0
5441,binschnipple,30936.0
5442,christinelyork,184.0
5446,brettr527,130677.0
5447,davidbranch77,245.0
5448,Sammyj0393,5500.0
5452,notanthony312,10702.0
5455,chellscottt,79304.0
5457,lucklady60,6447.0
5458,mannekenpress,1045.0
5461,gordyhulten,12865.0
5465,EliteSC98,5734.0
5466,SturmDon,8094.0
5470,xanvdra,8250.0
5473,_Jamac7_,3951.0
5474,yarmovsky,6842.0
5477,tmj_IL_schn,519.0
5481,Hanniiieg,27177.0
5503,josecor52717026,304.0
5509,JohnMurphy323,6365.0
5512,Linneasgotchu,17488.0
5520,MariaCoxFarm,5003.0
5521,arelivargas05,1095.0
5523,RandomHeroXIX,2012.0
5525,cfizzle27,5579.0
5528,IsaiahG_AAP,39764.0
5534,Simply_Chubbs,24236.0
5536,sportsmother14,2262.0
5548,SethMuehler,6984.0
5550,TierneyD,134.0
5554,_abbeywalsh,29247.0
5555,rylan_boi,5656.0
5560,chesneyciccione,7639.0
5563,yasukenofficial,5839.0
5565,bearbuck13,589.0
5566,AnthonyRouse,1633.0
5568,tkirs95,7547.0
5571,JUICE002233,4185.0
5575,skuxmahoney,1058.0
5577,susan_haga,5389.0
5588,tmj_il_nursing,674.0
5590,JakeBudyka,6271.0
5591,rj1804,310.0
5603,Gysellevazquez,8900.0
5604,ArtistGailS,51847.0
5608,SperryCareers,338.0
5613,carpoolworld,346520.0
5620,kaylacockrel,2086.0
5623,tswaters24,2359.0
5625,ESPNMadison,34024.0
5630,maxpower187,42032.0
5635,_stephay,27435.0
5642,JackFegan23,1487.0
5643,KathyMadden,3539.0
5649,RodneyWilson34,11969.0
5651,Mr__nigel,307.0
5653,gage_gibson34,3598.0
5658,KathleenGable1,442.0
5663,marcafry,1302.0
5665,TrapJulio,7532.0
5673,CraigGMoore,25452.0
5674,yocius,831.0
5686,FelixBlack84,1916.0
5687,CristiHudson009,424.0
5689,ANTIALMONDMILK,17280.0
5695,CarolBuehler777,188.0
5697,jwill2510,3978.0
5717,somfari,11894.0
5720,ThePurpleFlami2,26.0
5721,JeffMBrown1,2313.0
5734,McCourt58,5831.0
5737,RockfordRivets,3493.0
5738,OVAckers,2229.0
5742,JonPButler1,486.0
5745,TylerShaferHE,146.0
5751,ttringle,259.0
5752,IsaiahBruce62,170.0
5755,Jinfinityguy,3057.0
5765,JoeDeacon71,13268.0
5767,ClassPresUSA,2060.0
5768,bigdawgstep,26079.0
5773,Dasmatts,10576.0
5777,FYCShots,5163.0
5778,baigeprooks,6942.0
5781,ineedtoleaveIL,339.0
5782,I_AmScottFree,6385.0
5783,whaddup_itsjen,1646.0
5789,KayDaProducer,59259.0
5792,SamanthuhhAnn,28519.0
5793,DPWhite1275,172.0
5794,PlatosClosetPIA,595.0
5807,kirs10_tomes,21259.0
5808,RonniejMitchell,7346.0
5811,iCherishable,9606.0
5812,hayho621,116.0
5823,Karen60918960,3149.0
5826,donley_thomas,4369.0
5833,nickthepain312,1507.0
5834,allie_nykole,6418.0
5840,thetaubert1,304.0
5842,frank9056,5.0
5843,mail_lady68,10239.0
5845,papakenz95,4020.0
5846,amiremexoxo,422.0
5847,SusannaMcColley,1659.0
5860,zbo_77,2847.0
5864,balanguemary,4186.0
5869,oluosa,19913.0
5872,ChelseaG843,11464.0
5880,kozlowskichance,3183.0
5882,MissEm18,5897.0
5883,hippiejo74,7879.0
5884,IJGAmatt,7196.0
5886,DanielShawn_34,5462.0
5898,k21rivera,2187.0
5900,bwhelan16,529.0
5909,dawsonhoffman24,22395.0
5911,KIMBROUGHSr,1710.0
5912,esmec7,595.0
5913,selpmid,3133.0
5914,emsndrs,3986.0
5918,bvananrooy,6054.0
5926,_reaganharold,773.0
5935,BrittKn3e,16298.0
5939,brandon_j_banks,42229.0
5952,tmj_IL_facmgmt,540.0
5955,74_sed,15459.0
5963,LLancastl,2828.0
5967,tmj_ils_jobs,440.0
5969,meganl612,989.0
5972,tycomerford,698.0
5973,chell_simply,5112.0
5979,StaceyTompkins1,281.0
5987,HartFitSGX,6314.0
5988,DannyDubbb,30497.0
5989,JonnyHoward8,1341.0
5990,MissDoranMusic,68.0
5992,The_aPACOlypse,1300.0
5999,convansan,956.0
6009,Madison_Weav4,4296.0
6011,calvin_59_,12153.0
6018,KarenKlinski,3.0
6022,idouglas23,738.0
6028,1billcampbell,12612.0
6030,gunslingerkeren,7008.0
6034,Sean_Rash,11514.0
6039,toylarhenke,16261.0
6051,raquechscott,5047.0
6054,FergyFerg_,30658.0
6063,teenwolf325,35991.0
6066,HungryHaus,6604.0
6072,tmj_STL_schn,501.0
6073,pgapro1,25683.0
6075,queuethulu,15606.0
6077,sophiadenison_,70.0
6079,RandyLauber,584.0
6084,PNDYBL,384.0
6088,heqj590902,26138.0
6092,ztnewsinep,1368.0
6093,nickschwartz414,357.0
6104,stonedshawnn,56993.0
6115,ykyler21,69.0
6118,CynDwn,18036.0
6124,JimCart0829,1918.0
6127,realchurchinfo,166.0
6132,cheyannalexis,16235.0
6145,_echaleganas,19943.0
6147,MadHseOnMadison,16701.0
6159,ThatShhhGray,23145.0
6164,SafetyGirl100,52198.0
6169,brentlythomas,12475.0
6178,BassThot_,31969.0
6179,Sabanjr9,2276.0
6184,cmehaffy,8214.0
6189,FrankVirella,72.0
6195,allyjames28,378.0
6199,Kurdan_Sourpuss,26944.0
6205,Misty1948,2590.0
6206,sabrinaashley_9,36118.0
6207,joshourisman,101309.0
6208,sue_mrgan,78.0
6209,read2survive,9285.0
6213,Maiers_luke,22399.0
6215,Phoenixcreed,2329.0
6216,RayODell1975,1335.0
6217,cflie95,631.0
6218,Tommy_NCN,19589.0
6223,Greg_Ingleright,14010.0
6224,han_noble,23014.0
6226,DivideByGyro,8787.0
6233,His_airmax_fi,97395.0
6234,TravisCreates,6478.0
6236,left815,6353.0
6241,MariannaRose3,10326.0
6247,patrickcm1,313.0
6249,joebachman,28900.0
6254,mjpcubsfan,13048.0
6255,kirrawanha,18709.0
6261,sadlerblessings,124.0
6264,rickmill,11781.0
6270,HolcMike,856.0
6273,paola_1975,33516.0
6274,paige_lthompson,1652.0
6280,mrtomwhitcomb,6693.0
6283,BlaqMagiqQue,9542.0
6288,RaptesH,1933.0
6293,hw_jabroni,47642.0
6298,zburling23,6245.0
6302,tmj_stl_cler,500.0
6311,SquaresAlmighty,17701.0
6316,Swisha_House13,5698.0
6321,KatieReina1,82.0
6327,KellCaster,8658.0
6328,_KAiTLYNNSTIG,4207.0
6329,h0neynyx,2271.0
6334,Ashwee3488,1559.0
6335,boocasper48,4434.0
6341,nyketra_shardea,33975.0
6342,KayBinks,33373.0
6344,MoneyGettinCrii,516.0
6346,AllDayTP22,20673.0
6349,SLC_CO,21491.0
6351,JewelGaither,504.0
6355,moore_gavyn,3079.0
6363,LakesStuCo,370.0
6373,freezbreezy,11450.0
6380,BartAScott,15267.0
6383,MaddieSandgren,17373.0
6387,MorganJ_ISU,552.0
6388,GrisMascorro,4.0
6399,RushSidious,3474.0
6402,TraeHopkins,15508.0
6403,_Stephen_____,7069.0
6413,ItsCadeQuick,37445.0
6416,hfroh96,1748.0
6417,ShatriceS,492.0
6418,Courtnay0820,1160.0
6420,Bobbi_Boom,1184.0
6424,DaveStine1,4607.0
6429,RealVinylAlex,1375.0
6434,MaryFrancque,146.0
6439,TheRealJeffD,5881.0
6444,NelsonGord,20202.0
6448,JilliDru,1197.0
6449,OotKala,7507.0
6456,Hermione_Rox,1855.0
6462,cfromm01,143.0
6478,_ewjojo,887.0
6483,Prophet_Eugene,8344.0
6486,jaiward02,1153.0
6488,FanOfNuance,51222.0
6497,JobsatAramark,248.0
6505,julcal,8280.0
6510,Emily27734800,35.0
6517,kido624,1557.0
6522,lukeslens,11025.0
6533,BPtheBrave,8654.0
6542,laneyjones2003,2877.0
6547,heyemiday,12912.0
6548,King_Hodge21,30683.0
6557,OooIHateHim,45383.0
6562,unfufu,3890.0
6568,SwimWithBill,1676.0
6569,FirstMidAg,2827.0
6579,munoz_geraldine,20044.0
